"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.99940827534","5 /  49     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.99940827534","3 /  26     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.99940827534","5 /  47     "
"Carbonic anhydrase III","CA3","P07451","CHEMBL2885","Lyase","0.99940827534","1 /  3     "
"Carbonic anhydrase VI","CA6","P23280","CHEMBL3025","Lyase","0.99940827534","2 /  5     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.99940827534","5 /  30     "
"Carbonic anhydrase XIV","CA14","Q9ULX7","CHEMBL3510","Lyase","0.99940827534","3 /  26     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.99940827534","4 /  28     "
"Alpha-(1,3)-fucosyltransferase 7","FUT7","Q11130","CHEMBL3596077","Transferase","0.99940827534","1 /  2     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.99940827534","2 /  4     "
"Carbonic anhydrase VB","CA5B","Q9Y2D0","CHEMBL3969","Lyase","0.99940827534","1 /  2     "
"Carbonic anhydrase VA","CA5A","P35218","CHEMBL4789","Lyase","0.99940827534","1 /  3     "
"Carbonic anhydrase XIII   (by homology)","CA13","Q8N1Q1","CHEMBL3912","Lyase","0.99940827534","1 /  2     "
"Squalene monooxygenase   (by homology)","SQLE","Q14534","CHEMBL3592","Enzyme","0.150097810701","0 /  7     "
"L-lactate dehydrogenase A chain","LDHA","P00338","CHEMBL4835","Enzyme","0.125075959828","0 /  14     "
"L-lactate dehydrogenase B chain","LDHB","P07195","CHEMBL4940","Enzyme","0.125075959828","0 /  11     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.125075959828","0 /  8     "
"Insulin-like growth factor I receptor","IGF1R","P08069","CHEMBL1957","Kinase","0.125075959828","0 /  3     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.125075959828","0 /  3     "
"Plasminogen activator inhibitor-1","SERPINE1","P05121","CHEMBL3475","Secreted protein","0.125075959828","0 /  8     "
"Estrogen receptor beta","ESR2","Q92731","CHEMBL242","Nuclear receptor","0.125075959828","0 /  8     "
"Apoptosis regulator Bcl-X","BCL2L1","Q07817","CHEMBL4625","Other ion channel","0.116739032206","0 /  2     "
"G-protein coupled receptor 35","GPR35","Q9HC97","CHEMBL1293267","Family A G protein-coupled receptor","0.116739032206","0 /  2     "
"Catechol O-methyltransferase   (by homology)","COMT","P21964","CHEMBL2023","Transferase","0.116739032206","0 /  7     "
"Thiopurine S-methyltransferase","TPMT","P51580","CHEMBL2500","Enzyme","0.116739032206","0 /  5     "
"Aldo-keto-reductase family 1 member C3","AKR1C3","P42330","CHEMBL4681","Enzyme","0.0","0 /  4     "
"Serum albumin","ALB","P02768","CHEMBL3253","Secreted protein","0.0","0 /  5     "
"Tyrosinase","TYR","P14679","CHEMBL1973","Oxidoreductase","0.0","0 /  3     "
"D-amino-acid oxidase","DAO","P14920","CHEMBL5485","Enzyme","0.0","0 /  1     "
"Serine/threonine-protein kinase Aurora-B","AURKB","Q96GD4","CHEMBL2185","Kinase","0.0","0 /  1     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.0","0 /  1     "
"Focal adhesion kinase 1","PTK2","Q05397","CHEMBL2695","Kinase","0.0","0 /  1     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.0","0 /  1     "
"Hepatocyte growth factor receptor","MET","P08581","CHEMBL3717","Kinase","0.0","0 /  2     "
"Serine/threonine-protein kinase NEK2","NEK2","P51955","CHEMBL3835","Kinase","0.0","0 /  1     "
"Tyrosine-protein kinase receptor UFO","AXL","P30530","CHEMBL4895","Kinase","0.0","0 /  2     "
"Steroid 5-alpha-reductase 2","SRD5A2","P31213","CHEMBL1856","Oxidoreductase","0.0","0 /  13     "
"Aldo-keto reductase family 1 member C2","AKR1C2","P52895","CHEMBL5847","Enzyme","0.0","0 /  4     "
"Aldo-keto reductase family 1 member C1","AKR1C1","Q04828","CHEMBL5905","Enzyme","0.0","0 /  4     "
"Tyrosine-protein kinase FYN","FYN","P06241","CHEMBL1841","Kinase","0.0","0 /  1     "
"Tyrosine-protein kinase LCK","LCK","P06239","CHEMBL258","Kinase","0.0","0 /  3     "
"Cannabinoid receptor 2","CNR2","P34972","CHEMBL253","Family A G protein-coupled receptor","0.0","0 /  5     "
