"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","1.0","360 /  38     "
"Serotonin 1a (5-HT1a) receptor","HTR1A","P08908","CHEMBL214","Family A G protein-coupled receptor","0.575665020478","196 /  7     "
"Estradiol 17-beta-dehydrogenase 1","HSD17B1","P14061","CHEMBL3181","Enzyme","0.100578902067","203 /  14     "
"Serine/threonine-protein kinase/endoribonuclease IRE1","ERN1","O75460","CHEMBL1163101","Enzyme","0.100578902067","86 /  0     "
"Matrix metalloproteinase 9","MMP9","P14780","CHEMBL321","Protease","0.100578902067","798 /  0     "
"Proliferating cell nuclear antigen","PCNA","P12004","CHEMBL2346488","Unclassified protein","0.100578902067","2 /  0     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.100578902067","212 /  34     "
"Protein kinase C (PKC)","PRKCZ","Q05513","CHEMBL3438","Kinase","0.100578902067","27 /  0     "
"Nuclear receptor ROR-gamma","RORC","P51449","CHEMBL1741186","Nuclear receptor","0.100578902067","91 /  0     "
"Tyrosine-protein kinase SRC","SRC","P12931","CHEMBL267","Kinase","0.100578902067","323 /  5     "
"Vascular endothelial growth factor receptor 2","KDR","P35968","CHEMBL279","Kinase","0.100578902067","1014 /  16     "
"ADAM17","ADAM17","P78536","CHEMBL3706","Protease","0.100578902067","473 /  0     "
"Matrix metalloproteinase 13","MMP13","P45452","CHEMBL280","Protease","0.100578902067","605 /  0     "
"Leukotriene A4 hydrolase","LTA4H","P09960","CHEMBL4618","Protease","0.100578902067","28 /  0     "
"Dual-specificity tyrosine-phosphorylation regulated kinase 1A","DYRK1A","Q13627","CHEMBL2292","Kinase","0.100578902067","192 /  0     "
"Cyclin-dependent kinase 4","CDK4","P11802","CHEMBL331","Kinase","0.100578902067","106 /  0     "
"Macrophage-expressed gene 1 protein","MPEG1","Q2M385","CHEMBL3414409","Unclassified protein","0.100578902067","12 /  0     "
"Dual specificty protein kinase CLK1","CLK1","P49759","CHEMBL4224","Kinase","0.100578902067","112 /  0     "
"Dual specificity tyrosine-phosphorylation-regulated kinase 1B","DYRK1B","Q9Y463","CHEMBL5543","Kinase","0.100578902067","76 /  0     "
"Matrix metalloproteinase 3","MMP3","P08254","CHEMBL283","Protease","0.100578902067","486 /  0     "
"Matrix metalloproteinase 7","MMP7","P09237","CHEMBL4073","Protease","0.100578902067","144 /  0     "
"Aminopeptidase N","ANPEP","P15144","CHEMBL1907","Protease","0.100578902067","23 /  0     "
"Protein polybromo-1","PBRM1","Q86U86","CHEMBL1795184","Reader","0.100578902067","2 /  0     "
"Aldose reductase","AKR1B1","P15121","CHEMBL1900","Enzyme","0.100578902067","144 /  0     "
"Macrophage migration inhibitory factor","MIF","P14174","CHEMBL2085","Enzyme","0.100578902067","50 /  0     "
"Transcription activator BRG1","SMARCA4","P51532","CHEMBL3085620","Reader","0.100578902067","2 /  0     "
"NADPH oxidase 4","NOX4","Q9NPH5","CHEMBL1250375","Enzyme","0.100578902067","23 /  0     "
"NADPH oxidase 1","NOX1","Q9Y5S8","CHEMBL1287628","Transmembrane 1-electron transfer carriers","0.100578902067","5 /  0     "
"Phosphodiesterase 5A","PDE5A","O76074","CHEMBL1827","Phosphodiesterase","0.100578902067","258 /  0     "
"Tyrosine-protein kinase ABL","ABL1","P00519","CHEMBL1862","Kinase","0.100578902067","364 /  0     "
"Cyclin-dependent kinase 5/CDK5 activator 1","CDK5R1 CDK5","Q15078 Q00535","CHEMBL1907600","Kinase","0.100578902067","242 /  0     "
"Phosphodiesterase 3","PDE3A","Q14432","CHEMBL241","Phosphodiesterase","0.100578902067","82 /  0     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.100578902067","494 /  0     "
"Phosphodiesterase 3B","PDE3B","Q13370","CHEMBL290","Phosphodiesterase","0.100578902067","71 /  0     "
"PI3-kinase p110-delta subunit","PIK3CD","O00329","CHEMBL3130","Enzyme","0.100578902067","309 /  0     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.100578902067","90 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.100578902067","222 /  0     "
"Tyrosine-protein kinase HCK","HCK","P08631","CHEMBL3234","Kinase","0.100578902067","75 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.100578902067","330 /  0     "
"PI4-kinase beta subunit","PI4KB","Q9UBF8","CHEMBL3268","Enzyme","0.100578902067","56 /  0     "
"Histamine H4 receptor","HRH4","Q9H3N8","CHEMBL3759","Family A G protein-coupled receptor","0.100578902067","64 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.100578902067","747 /  0     "
"Glutamate receptor ionotropic, AMPA 1","GRIA1","P42261","CHEMBL2009","Ligand-gated ion channel","0.100578902067","9 /  0     "
"Epoxide hydratase","EPHX2","P34913","CHEMBL2409","Protease","0.100578902067","264 /  0     "
"Leukocyte elastase","ELANE","P08246","CHEMBL248","Protease","0.100578902067","118 /  0     "
"Matrix metalloproteinase 8","MMP8","P22894","CHEMBL4588","Protease","0.100578902067","296 /  0     "
"Serine/threonine-protein kinase Chk1","CHEK1","O14757","CHEMBL4630","Kinase","0.100578902067","244 /  0     "
"Serine/threonine-protein kinase WEE1","WEE1","P30291","CHEMBL5491","Kinase","0.100578902067","113 /  0     "
"Aldehyde dehydrogenase","ALDH2","P05091","CHEMBL1935","Oxidoreductase","0.100578902067","19 /  0     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.100578902067","226 /  0     "
"Excitatory amino acid transporter 1","SLC1A3","P43003","CHEMBL3085","Electrochemical transporter","0.100578902067","8 /  0     "
"Matrix metalloproteinase 12","MMP12","P39900","CHEMBL4393","Protease","0.100578902067","55 /  0     "
"Neprilysin   (by homology)","MME","P08473","CHEMBL1944","Protease","0.100578902067","47 /  0     "
"Rho-associated protein kinase 2","ROCK2","O75116","CHEMBL2973","Kinase","0.100578902067","302 /  0     "
"Serine/threonine-protein kinase B-raf","BRAF","P15056","CHEMBL5145","Kinase","0.100578902067","276 /  0     "
"Lysine-specific demethylase 4A","KDM4A","O75164","CHEMBL5896","Eraser","0.100578902067","5 /  0     "
"Lysine-specific demethylase 4C","KDM4C","Q9H3R0","CHEMBL6175","Eraser","0.100578902067","8 /  0     "
"Transitional endoplasmic reticulum ATPase","VCP","P55072","CHEMBL1075145","Primary active transporter","0.100578902067","30 /  0     "
"Cytochrome P450 2C19","CYP2C19","P33261","CHEMBL3622","Cytochrome P450","0.100578902067","21 /  0     "
"Fibroblast growth factor receptor 1","FGFR1","P11362","CHEMBL3650","Kinase","0.100578902067","149 /  0     "
"Matrix metalloproteinase 16","MMP16","P51512","CHEMBL2200","Protease","0.100578902067","25 /  0     "
"Poly [ADP-ribose] polymerase-1","PARP1","P09874","CHEMBL3105","Enzyme","0.100578902067","612 /  0     "
"Matrix metalloproteinase 14","MMP14","P50281","CHEMBL3869","Protease","0.100578902067","125 /  0     "
"Serotonin 7 (5-HT7) receptor","HTR7","P34969","CHEMBL3155","Family A G protein-coupled receptor","0.100578902067","73 /  0     "
"MAP kinase p38 alpha","MAPK14","Q16539","CHEMBL260","Kinase","0.100578902067","788 /  0     "
"Platelet-derived growth factor receptor beta","PDGFRB","P09619","CHEMBL1913","Kinase","0.100578902067","165 /  0     "
"Platelet-derived growth factor receptor","PDGFRA PDGFRB","P16234 P09619","CHEMBL2095189","Kinase","0.100578902067","85 /  0     "
"Sodium/hydrogen exchanger 1","SLC9A1","P19634","CHEMBL2781","Electrochemical transporter","0.100578902067","42 /  0     "
"Dual specificity phosphatase Cdc25A","CDC25A","P30304","CHEMBL3775","Phosphatase","0.100578902067","23 /  0     "
"Metabotropic glutamate receptor 2","GRM2","Q14416","CHEMBL5137","Family C G protein-coupled receptor","0.100578902067","57 /  0     "
"ALK tyrosine kinase receptor","ALK","Q9UM73","CHEMBL4247","Kinase","0.100578902067","96 /  8     "
"Aldo-keto reductase family 1 member B10","AKR1B10","O60218","CHEMBL5983","Enzyme","0.100578902067","29 /  0     "
"Estrogen receptor alpha","ESR1","P03372","CHEMBL206","Nuclear receptor","0.100578902067","281 /  80     "
"Transient receptor potential cation channel subfamily M member 8","TRPM8","Q7Z2W7","CHEMBL1075319","Voltage-gated ion channel","0.100578902067","40 /  0     "
"Ezrin","EZR","P15311","CHEMBL1932896","Unclassified protein","0.100578902067","4 /  0     "
"Phosphodiesterase 2A","PDE2A","O00408","CHEMBL2652","Phosphodiesterase","0.100578902067","38 /  0     "
"Glutathione S-transferase Pi","GSTP1","P09211","CHEMBL3902","Enzyme","0.100578902067","24 /  0     "
"Glutathione S-transferase Mu 2","GSTM2","P28161","CHEMBL4589","Enzyme","0.100578902067","18 /  0     "
"Pyruvate dehydrogenase kinase isoform 1","PDK1","Q15118","CHEMBL4766","Kinase","0.100578902067","222 /  0     "
"Phospholipase A-2-activating protein","PLAA","Q9Y263","CHEMBL6114","Unclassified protein","0.100578902067","12 /  0     "
"Cytochrome P450 19A1","CYP19A1","P11511","CHEMBL1978","Cytochrome P450","0.100578902067","421 /  86     "
"Transthyretin","TTR","P02766","CHEMBL3194","Secreted protein","0.100578902067","17 /  2     "
