"Target","Common name","Uniprot ID","ChEMBL ID","Target Class","Probability*","Known actives (3D/2D)"
"ATP-binding cassette sub-family G member 2","ABCG2","Q9UNQ0","CHEMBL5393","Primary active transporter","0.150981810223","0 /  44     "
"P-glycoprotein 1","ABCB1","P08183","CHEMBL4302","Primary active transporter","0.127302569502","26 /  42     "
"Induced myeloid leukemia cell differentiation protein Mcl-1","MCL1","Q07820","CHEMBL4361","Other cytosolic protein","0.119403562123","17 /  1     "
"Carbonic anhydrase II","CA2","P00918","CHEMBL205","Lyase","0.11150186548","62 /  11     "
"Carbonic anhydrase I","CA1","P00915","CHEMBL261","Lyase","0.11150186548","42 /  5     "
"Carbonic anhydrase XII","CA12","O43570","CHEMBL3242","Lyase","0.11150186548","35 /  12     "
"Carbonic anhydrase IX","CA9","Q16790","CHEMBL3594","Lyase","0.11150186548","37 /  5     "
"Adenosine A2a receptor","ADORA2A","P29274","CHEMBL251","Family A G protein-coupled receptor","0.11150186548","303 /  10     "
"Adenosine A1 receptor","ADORA1","P30542","CHEMBL226","Family A G protein-coupled receptor","0.11150186548","268 /  21     "
"Adenosine A3 receptor","ADORA3","P0DMS8","CHEMBL256","Family A G protein-coupled receptor","0.11150186548","127 /  23     "
"Serine/threonine-protein kinase mTOR","MTOR","P42345","CHEMBL2842","Kinase","0.11150186548","89 /  0     "
"PI3-kinase p110-delta subunit","PIK3CD","O00329","CHEMBL3130","Enzyme","0.11150186548","224 /  0     "
"PI3-kinase p110-beta subunit","PIK3CB","P42338","CHEMBL3145","Enzyme","0.11150186548","226 /  0     "
"PI3-kinase p110-alpha subunit","PIK3CA","P42336","CHEMBL4005","Enzyme","0.11150186548","329 /  0     "
"PI3-kinase p110-gamma subunit","PIK3CG","P48736","CHEMBL3267","Enzyme","0.11150186548","129 /  1     "
"Voltage-gated potassium channel subunit Kv1.3","KCNA3","P22001","CHEMBL4633","Voltage-gated ion channel","0.11150186548","16 /  5     "
"Endothelin receptor ET-A   (by homology)","EDNRA","P25101","CHEMBL252","Family A G protein-coupled receptor","0.11150186548","181 /  0     "
"Cyclooxygenase-2","PTGS2","P35354","CHEMBL230","Oxidoreductase","0.11150186548","79 /  40     "
"Carbonic anhydrase VII","CA7","P43166","CHEMBL2326","Lyase","0.11150186548","11 /  9     "
"Carbonic anhydrase IV","CA4","P22748","CHEMBL3729","Lyase","0.11150186548","11 /  8     "
"Melanin-concentrating hormone receptor 1","MCHR1","Q99705","CHEMBL344","Family A G protein-coupled receptor","0.11150186548","8 /  0     "
"Cytochrome P450 1B1","CYP1B1","Q16678","CHEMBL4878","Cytochrome P450","0.11150186548","5 /  48     "
"Arachidonate 5-lipoxygenase","ALOX5","P09917","CHEMBL215","Oxidoreductase","0.11150186548","56 /  46     "
"Plasminogen","PLG","P00747","CHEMBL1801","Protease","0.11150186548","0 /  3     "
"Serine/threonine-protein kinase PIM1","PIM1","P11309","CHEMBL2147","Kinase","0.11150186548","47 /  3     "
"DNA-dependent protein kinase","PRKDC","P78527","CHEMBL3142","Kinase","0.11150186548","168 /  7     "
"Tyrosine-protein kinase receptor FLT3","FLT3","P36888","CHEMBL1974","Kinase","0.11150186548","59 /  6     "
"Glycogen synthase kinase-3 beta","GSK3B","P49841","CHEMBL262","Kinase","0.11150186548","109 /  5     "
"MAP kinase p38 alpha","MAPK14","Q16539","CHEMBL260","Kinase","0.11150186548","121 /  0     "
"MAP kinase-interacting serine/threonine-protein kinase MNK1","MKNK1","Q9BUB5","CHEMBL4718","Kinase","0.11150186548","8 /  0     "
"Tankyrase-1","TNKS","O95271","CHEMBL6164","Enzyme","0.11150186548","0 /  28     "
"Sodium channel protein type V alpha subunit","SCN5A","Q14524","CHEMBL1980","Voltage-gated ion channel","0.11150186548","29 /  0     "
"Cholecystokinin B receptor","CCKBR","P32239","CHEMBL298","Family A G protein-coupled receptor","0.11150186548","84 /  0     "
"Sodium channel protein type IX alpha subunit","SCN9A","Q15858","CHEMBL4296","Voltage-gated ion channel","0.11150186548","564 /  0     "
"Sigma opioid receptor","SIGMAR1","Q99720","CHEMBL287","Membrane receptor","0.11150186548","44 /  64     "
"Beta amyloid A4 protein","APP","P05067","CHEMBL2487","Membrane receptor","0.11150186548","13 /  12     "
"Cytochrome P450 1A2","CYP1A2","P05177","CHEMBL3356","Cytochrome P450","0.11150186548","5 /  12     "
"Excitatory amino acid transporter 1","SLC1A3","P43003","CHEMBL3085","Electrochemical transporter","0.11150186548","1 /  0     "
"Acetylcholinesterase","ACHE","P22303","CHEMBL220","Hydrolase","0.11150186548","33 /  27     "
"Androgen Receptor","AR","P10275","CHEMBL1871","Nuclear receptor","0.11150186548","154 /  16     "
"Prostanoid EP3 receptor","PTGER3","P43115","CHEMBL3710","Family A G protein-coupled receptor","0.11150186548","195 /  0     "
"Dual specificity protein kinase CLK4","CLK4","Q9HAZ1","CHEMBL4203","Kinase","0.11150186548","17 /  0     "
